51286	23
51291	3
51328	3
51352	4
51366	11
51383	54
51393	5
51395	504
51399	8
51404	532
51405	6
51409	97
51416	35
51459	5
51469	7
51476	11
51477	39
51478	234
51486	343
51495	603
51497	52
51499	5
51511	236
51520	112
51530	35
51537	18
51540	52
51549	70
51569	7
51570	10
51596	112
51644	15
51659	108
51689	526
51704	40
51709	301
51710	196
51715	258
51719	11
51720	141
51724	51
51727	81
51727	16
51732	111
51740	17
51749	6
51750	14
51759	47
51766	2
51767	61
51769	10
51776	165
51778	502
51779	105
51782	58
51796	18
51799	111
51805	40
51807	21
51812	5
51819	12
51822	102
51833	191
51841	6
51869	71
51939	29
51961	53
52125	2
52134	236
52144	3
52151	3
52152	1165
52153	2
52157	76
52158	643
52167	401
52168	9
52175	3
52177	455
52182	645
52186	497
52191	231
52757	122
52783	30
52790	64
52834	14
52844	271
57200	31
57763	164
58781	9
58848	63
59018	3
59089	222
59089	2
59124	399
59133	6
59143	275
59152	14
59169	116
59178	139
59179	117
59183	167
59188	80
59215	56
59313	80
59373	128
59382	3
59493	126
59541	130
59591	180
59613	180
59721	456
59792	113
60125	314
60148	319
60342	3
60343	44
60360	140
60466	47
60716	19
60786	178
60963	62
60971	3
61067	79
61148	20
61192	634
61224	8
61245	43
61251	35
61262	497
61294	17
61303	367
61313	57
61336	393
61345	3
61383	261
61399	132
61408	141
61438	567
61447	628
61448	306
61452	38
61502	115
61508	35
61511	58
61741	4
61786	96
61800	162
61815	3
61823	186
61870	85
61880	16
61885	47
61890	227
61894	96
61899	374
61902	144
61911	41
61924	7
61989	222
61993	71
62024	274
62061	67
62070	2
62074	6
62163	216
62183	401
62192	11
62198	7
62349	44
62396	461
62398	500
62431	107
62441	9
62478	28
62487	23
62670	170
62686	248
62798	7
62808	157
62830	224
62832	4
62839	45
62840	250
62841	3
62899	13
62908	673
62918	70
62944	2
62958	10
62967	8
62994	161
63003	5
63028	214
63037	31
63092	423
63125	134
63154	15
63181	73
63206	263
63241	30
63266	126
63302	17
63311	25
63461	31
63477	149
63657	3
63669	5
63711	80
63735	25
63886	475
63917	1443
63926	2
64115	49
64159	9
64207	568
64272	11
64330	49
64350	13
64464	4
64467	23
64543	25
64635	60
64685	34
64692	18
64821	4
64830	249
64851	15
64924	11
64932	16
64977	8
65222	38
65223	111
65259	25
65368	45
65370	886
65385	97
65432	107
65483	9
65512	28
65551	450
65562	224
65570	339
65597	28
65786	705
65886	47
65988	3
65997	294
66013	2
66049	132
66088	24
66176	29
66204	157
66227	881
66316	267
66382	5
66510	87
66667	41
66722	221
66874	16
66988	6
67117	27
67174	3
67259	139
67372	114
67439	135
67472	12
67547	245
67549	15
67568	112
67577	260
67609	31
67657	17
67742	91
67756	2
67764	96
67766	15
67787	137
67864	110
67882	52
67885	179
67893	205
67931	37
67952	110
67957	80
67966	102
67987	153
67996	87
68005	190
68006	231
68015	11
68018	462
68028	514
68032	20
68037	11
68038	667
68047	137
68052	328
68064	214
68071	17
68105	160
68173	60
68219	59
68228	36
68251	142
68275	4
68297	32
68298	5
68305	167
68306	355
68306	73
68307	125
68372	418
68377	95
68382	10
68386	3
68405	24
68416	31
68424	21
68459	7
68477	51
68571	4
68578	16
68587	473
68637	59
68646	344
68647	4
68669	6
68694	131
68697	29
68725	6
68730	276
68734	60
68735	138
68741	179
68807	107
68816	404
68854	4
68863	31
68866	319
68875	284
68897	11
68905	7
68981	249
69129	75
69150	282
69400	98
69588	31
69655	96
69768	182
69777	97
69805	728
69812	143
69948	345
70008	220
70039	100
70126	85
70512	17
70521	300
70540	36
70579	12
70632	25
70687	416
70727	66
70865	422
70909	3
70918	617
70938	136
70954	39
71229	271
71238	170
71322	18
71560	3
71611	101
71720	129
71778	79
72034	48
72110	10
72114	30
72177	19
72264	12
72334	231
72374	23
72619	27
72621	37
72638	27
72707	183
72731	489
72876	152
72893	37
72934	2
72964	316
73198	2
73199	419
73303	4
73642	21
73649	60
73702	48
73733	434
73737	25
73752	42
73822	97
73831	27
73862	26
73876	23
74219	27
74851	95
74860	273
74999	20
75000	84
75091	125
75095	77
75187	286
75196	439
75323	13
75826	54
76027	24
76050	47
76163	80
76171	166
76353	139
76427	44
76546	71
76574	9
76620	73
76775	23
76819	27
76896	218
77035	77
77038	129
77042	157
77136	97
77190	8
77199	13
77347	35
77553	83
77598	265
78620	215
78629	237
78631	442
78677	90
78679	226
78744	83
79131	6
79194	115
79543	58
79687	96
79796	3
79804	5
79805	582
79950	22
79969	609
80036	14
80094	12
80096	6
80149	13
80152	4
80156	2510
80220	11
80306	3
80322	49
80360	11
80377	3
80378	54
80379	8
80386	2
80396	19
80403	52
80412	48
80445	2
80446	13
80456	6
80461	2
80462	5
80482	29
80492	17
80505	7
80510	19
80515	38
80517	4
80520	11
80524	18
80527	10
80529	60
80529	36
80536	12
80562	2
80578	53
80582	14
80583	5
80585	4
80587	41
80589	7
80591	31
80592	9
80594	4
80596	26
80597	154
80604	21
80606	100
80613	6
80616	4
80647	5
80656	2
80668	7
80670	3
80676	39
80685	29
80691	35
80700	36
80704	4
80715	6
80719	2
80724	22
80727	9
80738	2
80738	5
80744	22
80745	107
80753	5
80754	103
80754	4
80761	9
80774	4
80781	22
80783	14
80809	5
80810	3
80816	3
80817	23
80822	7
80823	27
80825	25
80825	114
80832	11
80834	53
80844	59
80849	38
80852	17
80853	49
80862	10
80867	42
80869	2
80870	3
80871	10
80872	41
80876	14
80881	90
80884	2
80888	10
80921	2
80925	72
80938	10
80947	35
80975	163
80988	13
80993	124
81000	3
81002	13
81004	18
81006	51
81013	53
81016	4
81017	4
81019	77
81025	15
81026	40
81028	17
81072	326
81083	107
81092	75
81108	9
81254	5
81263	29
81311	14
81317	19
81319	79
81331	343
81377	368
81394	412
81396	25
81403	643
81405	386
81434	38
81487	82
81494	302
81496	39
81503	15
81514	111
81516	27
81524	77
81582	18
81587	21
81593	101
81599	45
81601	817
81608	5
81610	40
81643	290
81649	6
81713	805
81892	87
82060	355
82131	63
82261	11
82270	74
82536	95
82692	307
82701	4
82702	188
82711	139
82791	55
82816	7
82918	17
82945	23
82946	35
82976	4
83002	65
83037	115
83143	126
83155	199
83166	23
83199	429
83204	98
83208	503
83218	15
83321	49
83328	151
83332	306
83337	202
83338	70
83347	355
83352	255
83361	88
83390	139
83401	59
83437	71
83446	180
83464	19
83469	18
83538	253
83553	191
83554	44
83602	237
83612	183
83636	117
83673	467
83674	166
83676	143
83685	158
83706	12
83786	268
83795	105
83811	12
83832	13
83867	6
83945	125
83970	20
84036	40
84184	100
84216	7
84225	63
84270	4
84392	12
84526	237
84638	163
84654	4
84684	199
84902	154
84926	208
85043	12
85202	117
85363	56
85397	45
85685	19
85701	297
85705	142
85711	226
85713	13
85718	611
85815	30
85899	5
85967	8
86018	155
86079	315
86088	101
86093	18
86152	598
86680	627
86724	2
86724	9
86785	70
86888	20
86962	33
87009	21
87021	10
87077	51
87135	13
87139	312
87144	3
87156	177
87248	47
87468	6
87529	23
87548	633
87553	94
87562	10
87630	367
87639	5
87651	59
87783	77
87815	165
87824	305
87966	20
88005	124
88014	35
88137	181
88185	2
88218	182
88322	8
88335	8
88398	2
88407	96
88414	1071
88482	32
88517	46
88593	1281
88602	295
88607	5
88685	2
88687	519
88709	143
88710	6
88711	205
88721	457
88730	4
88737	926
88738	65
88746	1244
88747	15
88755	27
88761	261
88764	64
88769	4
88770	469
88779	135
88788	498
88790	7
88812	28
88819	17
88829	3069
88837	7
89002	66
89010	12
89019	6
89033	7
89034	64
89036	69
89043	21
89044	3
89157	24
89180	180
89250	11
89259	211
89412	69
89427	28
89432	318
89433	97
89438	4
89441	168
89443	25
89475	32
89498	165
89509	30
89511	10
89519	99
89548	503
89557	5
89572	51
89610	24
89634	2
89767	6
89776	998
89804	989
89834	5
89844	76
89856	138
89923	3
89953	317
89963	14
90038	15
90063	246
90081	311
90241	474
90279	75
90303	381
90371	16
90682	164
90695	2
90707	507
90743	205
90928	75
90940	112
91109	2
91174	5
91323	18
91342	65
91655	2
91688	78
92217	10
92259	20
92347	16
92365	203
92435	301
92581	32
92591	256
92630	161
92642	105
92651	23
92673	98
92726	200
92848	40
93255	281
93295	2
93381	4
93425	1048
93434	11
93503	41
93626	410
93640	141
93649	276
93673	51
93719	1977
93773	548
93798	7
93829	5
93864	151
93873	130
93889	27
93957	568
93960	100
93966	497
94037	8
94056	48
94084	257
94252	4
94283	154
94353	43
94354	82
94383	173
94387	162
94406	231
94448	14
94460	7
94469	3
94504	1194
94513	578
94611	32
94636	102
94646	600
94665	39
94672	35
94673	7
94681	204
94695	618
94704	40
94706	123
94714	2
94716	138
94716	26
94720	2211
94725	17
94728	19
94729	520
94730	273
94740	894
94749	112
94762	57
94787	1812
94806	745
94815	202
94820	753
94826	49
94828	971
94829	62
94837	58
94875	41
94884	330
94886	271
94887	1282
94902	977
94903	207
94910	420
94913	1818
94917	8
94923	455
94956	2565
94957	65
94965	68
95025	935
95034	330
95056	1204
95065	12
95069	125
95071	162
95078	4
95080	95
95081	290
95090	171
95098	330
95098	3
95099	124
95111	831
95121	677
95130	558
95138	2
95138	192
95145	24
95244	476
95266	292
95275	1628
95296	18
95303	152
95304	319
95312	1002
95314	68
95324	109
95333	1120
95335	621
95336	233
95357	34
95393	251
95395	141
95402	256
95409	142
95415	3
95417	74
95436	15
95445	3
95466	252
95498	41
95506	16
95507	130
95539	153
95547	12
95591	283
95608	199
95617	1638
95618	92
95628	2
95642	29
95646	117
95647	214
95655	78
95656	214
95661	8
95664	11
95670	169
95671	183
95679	127
95704	7
95727	207
95737	301
95784	108
95785	84
95794	163
95795	26
95861	583
95862	18
95870	680
95875	96
95881	474
95881	12
95882	3
95893	541
95900	42
95902	596
95905	14
95906	6
95908	3
95930	14
95939	117
95972	21
95986	3
95988	430
95993	23
95995	66
95995	4
95996	8
95997	228
96000	159
96004	63
96005	13
96011	566
96020	262
96066	241
96067	165
96100	59
96102	4
96117	6
96126	14
96158	49
96310	9
96319	165
96325	59
96334	10
96370	301
96379	71
96393	93
96395	12
96402	103
96409	91
96414	823
96416	2
96417	2
96422	21
96423	137
96582	326
96602	175
96608	21
96613	170
96614	42
96655	8
96662	116
96707	3
96716	229
96734	418
96735	43
96738	69
96739	60
96744	252
96755	64
96761	355
96763	136
96764	85
96770	260
96775	18
96813	10
96863	41
96872	165
96880	43
96897	21
96928	12
96933	67
96937	11
96974	75
96991	6
96993	4
96994	12
97003	108
97020	93
97031	12
97034	91
97039	2
97040	377
97069	50
97070	14
97086	9
97087	374
97088	780
97095	102
97096	298
97109	257
97112	34
97116	50
97121	39
97138	241
97147	133
97154	28
97156	143
97176	50
97186	588
97187	167
97195	207
97219	15
97288	61
97318	368
97346	295
97355	10
97369	95
97371	21
97378	35
97380	2
97385	147
97390	374
97400	203
97402	411
97405	242
97412	210
97435	15
97478	69
97480	165
97483	224
97487	44
97494	254
97499	60
97572	22
97572	9
97590	181
97608	19
97609	8
97655	85
97664	26
97692	379
97701	156
97712	53
97721	2
97775	12
97804	392
97836	8
97849	168
97855	3
97874	140
97884	72
97910	52
97937	8
97938	2
97941	27
97949	108
97956	244
97980	59
98006	185
98009	4
98021	220
98040	25
98069	165
98076	2
98083	104
98111	184
98119	142
98133	39
98158	75
98170	19
98200	78
98222	139
98235	278
98244	196
98260	5
98273	160
98298	197
98299	157
98307	7
98308	159
98316	25
98318	47
98337	23
98343	98
98382	47
98383	4
98391	62
98392	96
98482	432
98521	83
98522	8
98555	174
98612	30
98628	50
98726	143
98735	52
98753	80
98772	85
98781	8
98829	175
98838	414
98850	41
98859	85
98901	133
99035	214
99154	7
99164	2
99173	4
99207	116
99209	6
99234	19
99239	95
99589	7
99626	66
99710	245
99745	12
99793	144
99828	9
99896	44
99932	2
99951	212
100007	143
100223	6
100489	26
100791	262
100878	129
100899	55
100907	21
100952	56
101093	65
101099	3
101152	14
101161	46
101280	25
101405	142
101407	18
102034	16
102132	5
102148	49
102470	11
102502	5
102564	3
102779	19
103014	54
103139	170
103181	5
103548	20
103723	53
104070	11
104371	281
104625	17
104963	67
105109	5
105455	10
105469	15
105470	167
106034	39
106089	6
106096	75
106136	6
108940	6
108985	57
109048	58
109122	4
109308	47
109749	188
109856	36
109937	10
110067	35
110105	3
110292	152
110391	13
110470	16
110552	62
110644	55
110801	185
110873	9
111657	4
111660	47
111721	2
111730	148
111837	408
112079	5
112154	3
112282	9
112639	187
112794	1428
112948	225
113139	2
113243	2
113283	385
113292	106
113356	10
113501	2
113597	14
113623	310
113625	3
113801	168
113885	67
113906	50
113974	93
113999	478
114051	5
114287	1545
114310	24
114408	1179
114435	131
114536	17
114562	5
114701	66
114833	289
114900	406
114928	4
115149	14
115174	3
115178	331
115211	1118
115212	3
115419	11
115633	7
115643	553
115652	743
115722	12
115802	22
116005	319
116035	218
116040	3
116048	40
116055	5
116094	1025
116175	15
116184	606
116185	2
116194	303
116285	133
116286	78
116292	20
116295	10
116318	389
116319	147
116346	1678
116368	243
116369	4
116376	142
116382	48
116384	113
116389	238
116392	9
116395	80
116396	73
116399	20
116401	211
116422	126
116453	22
116462	29
116467	302
116522	783
116531	25
116567	168
116576	2
116577	56
116581	60
116585	61
116599	9
116604	31
116609	264
116613	11
116617	413
116618	2
116622	3
116626	55
116627	13
116662	169
116693	22
116699	94
116704	3
116744	247
116751	34
116767	396
116776	8
116793	22
116927	340
116934	86
116936	492
116936	131
116938	34
116942	9
116943	44
116943	54
116950	414
116951	377
116952	3
116952	203
116958	2
116959	523
116961	108
116962	19
116975	123
116977	8
116980	36
116984	18
116986	149
116990	13
116997	49
117008	92
117017	96
117033	222
117038	389
117039	4
117041	85
117044	25
117045	675
117046	72
117047	219
117054	170
117065	65
117066	249
117071	173
117074	3
117076	171
117077	457
117086	702
117094	31
117101	1076
117102	591
117103	282
117110	1127
117111	126
117112	42
117116	319
117119	42
117124	90
117125	62
117176	17
117185	17
117188	24
117197	19
117208	20
117213	15
117271	74
117524	3
117547	61
117549	4
117549	27
117560	3
117563	192
117565	31
117569	26
117574	36
117592	39
117593	11
117601	272
117602	470
117638	16
117647	329
117648	105
117653	316
117657	79
117662	407
117680	74
117705	170
117714	46
117726	143
117765	20
117770	48
117782	117
117822	165
117840	28
117863	108
117868	504
117905	6
117921	30
117925	473
117996	21
118004	168
118015	35
118066	78
118070	8
118124	290
118135	108
118145	11
118160	11
118426	17
118436	81
118472	21
118481	12
118522	54
118566	57
118573	38
118578	15
118582	18
118621	48
118678	3
118732	8
118742	102
118752	47
118817	26
118939	16
119000	20
119009	14
119183	10
119294	122
119499	12
119828	16
119848	127
119924	77
120298	66
120444	41
120457	121
120476	112
120608	38
120660	5
120683	117
120685	4
120822	20
120823	142
120959	5
121158	10
121251	157
121483	182
121515	579
121722	44
121908	120
121915	40
121924	3
121979	92
122132	380
122133	46
122153	17
122249	8
122491	94
122632	30
122740	5
122787	17
122831	38
122893	10
122967	15
123018	180
123051	96
123185	80
123256	31
123289	49
123299	145
123417	155
123464	52
123618	12
123726	44
123853	951
124118	25
124160	6
124240	362
124349	2
124469	28
124514	3
124538	39
124550	25
124604	331
124629	7
124855	53
124932	71
125033	2
125089	237
125305	775
125369	120
125408	98
125416	93
125444	47
125466	10
125588	113
125643	144
125686	53
125755	107
126499	53
126734	109
126884	114
127108	11
127134	66
127181	24
127186	40
127272	74
127354	31
127458	245
127517	225
127545	2
127554	503
127643	134
127692	35
127896	25
128000	20
128036	83
128229	108
128255	34
